z	y	vel_z	vel_y	hr	hl	hr_dot	hl_dot	hr2	hl2	hr2_dot	hl2_dot	kr	kl	kr_dot	kl_dot	fr	fl
-0.03884389795247424	0.012631061867939396	0.1795519956449619	-0.4169247804098692	-0.2604916252101743	0.30330597776812507	-7.007397034096624	-2.6728939905390803	0.30330597776812507	-0.2604916252101743	-2.6728939905390803	-7.007397034096624	0.7059318607312619	0.00023236941661686217	12.792157069829095	1.8641594770930086	0	0
-0.03589548316363254	0.003365271546841807	0.13613711707942927	-0.4925579240323701	-0.4027255947694508	0.27437462818053593	-6.924237715676547	-1.0289079283922742	0.27437462818053593	-0.4027255947694508	-1.0289079283922742	-6.924237715676547	0.9461492835140506	-0.0013710057411229215	10.730494532681996	-1.2084204959196136	0	0
-0.033101055398652365	0.0006332031704057834	0.09923602780993196	0.11865339216315324	-0.5038387906126163	0.25717409074449193	-2.7442733256827623	-1.761017814395724	0.25717409074449193	-0.5038387906126163	-1.761017814395724	-2.7442733256827623	1.1273367040511602	-0.0010095110519996453	7.869599982466383	2.077491632753059	0	0
-0.029916960153697915	0.0035589484602499043	0.21973169099204928	0.1696040281208051	-0.43521991476135824	0.20663951902438527	7.578168875875016	-5.147652525643467	0.20663951902438527	-0.43521991476135824	-5.147652525643467	7.578168875875016	1.0077511359621223	0.0023935116278934743	-15.228740936422827	3.930425693171692	0	0
-0.026544363190376834	0.006374475627598837	0.12339229355992612	0.13104121334550106	-0.26989191740252405	0.12784922850413682	9.067881206929119	0.01666815581819448	0.12784922850413682	-0.26989191740252405	0.01666815581819448	9.067881206929119	0.6568171867435506	0.00044639393678913564	-19.986433312836105	-9.087374517568888	0	0
-0.02515386404303179	0.008139560873844648	0.045795988262741366	0.06419660505706896	-0.06877000401191768	0.07342347143986405	10.884034710838877	-4.234545643494451	0.07342347143986405	-0.06877000401191768	-4.234545643494451	10.884034710838877	0.19367027676110204	0.004712197489472381	-25.943678316440728	8.484150922424515	0	0
-0.024630392196930584	0.005601469597340679	0.004582953960301574	-0.2747026981175335	-0.10289077357862553	0.008589444058451967	-6.888655102627683	-5.362228236367133	0.008589444058451967	-0.10289077357862553	-5.362228236367133	-6.888655102627683	0.36774304235052124	0.0034960486333215357	20.619533155631693	1.0335686579743673	0	0
-0.02423512985150949	0.0017561591086359552	-0.029821627215835488	-0.16131820149826628	-0.019063092857482644	-0.10988311781003457	7.764976195295183	-7.059384656320813	-0.10988311781003457	-0.019063092857482644	-7.059384656320813	7.764976195295183	0.19758903701013164	-0.003049381891593761	-17.517028407736454	0.46487637324582387	0	0
-0.025082361854770526	6.0386952797872915e-05	-0.005764286447012408	0.03282631657352912	0.08231980352821555	-0.24644037653556605	0.30803992976554634	-5.867330193998532	-0.24644037653556605	0.08231980352821555	-5.867330193998532	0.30803992976554634	0.03961090607551476	-0.0034023913850163012	9.24402179189576	-2.7498861598347704	0	0
-0.02493394481771168	0.0012468778651994442	0.002395279754234127	0.0872079482355163	0.13026783258580643	-0.38740754212137407	3.429496607119097	-7.16288804272849	-0.38740754212137407	0.13026783258580643	-7.16288804272849	3.429496607119097	0.18809366611283185	-0.001938829263356645	8.304399367257542	0.28385443403896904	0	0
-0.024900056865268194	0.0036271626579293167	0.00709700331638889	0.14767971170788444	0.2330392015942646	-0.5274856128698326	6.074122014329522	-6.67731654755022	-0.5274856128698326	0.2330392015942646	-6.67731654755022	6.074122014329522	0.34204765351398336	-0.0019580882553711376	9.019781181623621	0.19292099816765074	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.024826865417369358	0.01351863264384141	-0.0017687183737025236	0.378148410939319	0.5956287308121473	-0.6573393904202103	14.804366331540283	0.059814044437670404	-0.6573393904202103	0.5956287308121473	0.059814044437670404	14.804366331540283	0.4715323379083527	-0.0017520120554408436	-13.118360700543741	0.1417656172215559	0	0
-0.02314520450800682	0.01925189716667627	0.2338443990362819	0.11738410100753681	0.7971987609979756	-0.6246756725967444	-2.8451665933857617	2.9817825890344825	-0.6246756725967444	0.7971987609979756	2.9817825890344825	-2.8451665933857617	0.3653498142513092	-0.0011935653237973298	20.441537808886835	0.0014820692786874368	0	0
-0.01873297750982089	0.02161341845258696	0.24028109713396653	0.21269195687632042	0.7119691901909171	-0.5338588376052043	-0.6880364022739311	6.264895355800632	-0.5338588376052043	0.7119691901909171	6.264895355800632	-0.6880364022739311	0.7772432257044857	-0.0014781409617929953	6.167094206944874	0.0715917961476853	0	0
-0.014179544372675414	0.027570758144878176	0.12695616114873454	0.3516162115040528	0.7469211569481997	-0.38812064965738724	3.4511263702109627	7.3344491436567525	-0.38812064965738724	0.7469211569481997	7.3344491436567525	3.4511263702109627	0.6607821197624473	-0.0029197615245042385	-11.554738744922616	0.6957660273252984	0	0
-0.014945820991053214	0.03538449010389581	-0.1585628422254865	0.3767992462251758	0.8000660141960916	-0.23494435200593777	-0.1139714106483949	7.398770557368779	-0.23494435200593777	0.8000660141960916	7.398770557368779	-0.1139714106483949	0.43962437604222604	-0.0032844508712646103	-7.599919428356835	0.6930085574810612	0	0
-0.01924218210398548	0.03999366315572445	-0.23808116285192174	0.11443702012585692	0.7818320317356084	-0.11591409474356595	-1.9807735678043386	5.145303006992238	-0.11591409474356595	0.7818320317356084	5.145303006992238	-1.9807735678043386	0.27872182660974953	-0.0034329934318746425	-9.338816532835633	-2.263970441916202	0	0
-0.02446047380685695	0.03961223393686862	-0.2888213362600981	-0.14134486200013008	0.6924867898050158	-0.06541731935156747	-5.577528309681647	1.6662227355886097	-0.06541731935156747	0.6924867898050158	1.6662227355886097	-5.577528309681647	0.12675911646521865	-0.0032692014614772447	-9.267874345328032	-2.2702607329745077	0	0
-0.025305436678209645	0.033628966205269464	-0.01220238069874224	-0.41414743839959745	0.5288741128606409	-0.08207804355869719	-11.135855847698675	-0.8865986850389995	-0.08207804355869719	0.5288741128606409	-0.8865986850389995	-11.135855847698675	-0.0013676995313076645	-0.0019744086478707956	0.4336739074365177	0.1973999749537112	0	0
-0.026150053675990253	0.023413687175811576	-0.08111325434796632	-0.5887922673565151	0.30131379388787405	-0.11292832369036354	-10.269178345696679	-0.8928320833818789	-0.11292832369036354	0.30131379388787405	-0.8928320833818789	-10.269178345696679	-0.004705266883130221	-0.0031724565205673017	-4.0716269352650425	-2.360280682821599	0	0
-0.02480850387631226	0.003515111359604313	-0.003373623602225275	-0.3022180369326966	0.02069999936134259	-0.1387763108755138	-1.1489645724251136	2.174795176275586	-0.1387763108755138	0.02069999936134259	2.174795176275586	-1.1489645724251136	-0.0031844352554628585	-0.0011946319344522394	0.4985114674238744	0.0009436541913814267	0	0
-0.02480850387631226	0.003515111359604313	-0.003373623602225275	-0.3022180369326966	0.02069999936134259	-0.1387763108755138	-1.1489645724251136	2.174795176275586	-0.1387763108755138	0.02069999936134259	2.174795176275586	-1.1489645724251136	-0.0031844352554628585	-0.0011946319344522394	0.4985114674238744	0.0009436541913814267	0	0
-0.02462640890930231	-9.309283579787025e-05	0.03222273952359432	0.03622180922504015	-0.01228244828200964	-0.10588079122367056	-5.87642689683382	1.0427980830696644	-0.10588079122367056	-0.01228244828200964	1.0427980830696644	-5.87642689683382	0.050929533081014	-0.0052658288341689286	12.443611379084363	1.0193982928000644	0	0
-0.025837879000805104	-1.2980166947623793e-05	-0.08328091911108552	-0.0017634189059190658	-0.16015278882440498	-0.11380481548192556	-7.052059780570014	-2.931834607603075	-0.11380481548192556	-0.16015278882440498	-2.931834607603075	-7.052059780570014	0.35985544607354036	0.0022631076887007495	14.281808725086389	3.909208083745567	0	0
-0.0253561933188219	2.8817270844320975e-05	0.06627760104622264	0.01935695705186747	-0.2937253252311116	-0.16924345683173136	-4.130916145572998	-3.0212716401416815	-0.16924345683173136	-0.2937253252311116	-3.0212716401416815	-4.130916145572998	0.6186292338838832	0.00014467560931841206	7.137744382611279	-2.5285808152220572	0	0
-0.0250195672622167	0.0006621634951561178	-0.022914760325978955	0.038404264305341385	-0.3460657040373132	-0.27383928940554725	-0.8976009797848283	-7.20459293190479	-0.27383928940554725	-0.3460657040373132	-7.20459293190479	-0.8976009797848283	0.76483189465546	-0.0009818606993841072	6.498897120782035	2.142808857227444	0	0
-0.02502691571214196	0.002282661378807327	-0.023978650609163717	0.12663673226663835	-0.3300500141825946	-0.4084486616214349	2.6847566086078607	-7.347531129389328	-0.4084486616214349	-0.3300500141825946	-7.347531129389328	2.6847566086078607	0.9089187440888162	-0.005050794217426713	6.740555847000537	0.9652303697209579	0	0
-0.02440689768010893	0.006112092413036476	0.1252852644979929	0.3041562412230601	-0.2145942640999312	-0.5419829409497936	11.007709406187908	-5.476880897412983	-0.5419829409497936	-0.2145942640999312	-5.476880897412983	11.007709406187908	0.9776163646558391	-0.0015946277981351287	-9.121203680616633	0.1007344079836443	0	0
-0.024195758226956597	0.013616313695202876	-0.09975381908074178	0.43633692473141367	0.023109725031669193	-0.6191700795786588	12.753527468150521	-2.443796761849732	-0.6191700795786588	0.023109725031669193	-2.443796761849732	12.753527468150521	0.741696826502892	-0.0011954526100232954	-14.444066430873143	0.0011752950924672767	0	0
-0.02493967643326636	0.021656516997721854	-0.0289392127900086	0.3580326122376483	0.2253415139906405	-0.6351569977171128	6.659074303119142	0.4925573436567153	-0.6351569977171128	0.2253415139906405	0.4925573436567153	6.659074303119142	0.5170319803718719	-0.001554918431974528	-5.968438749850538	0.09155229598841796	0	0
-0.025204449927551078	0.028523808264997032	-0.010570073248144391	0.3314908081600511	0.3367456839606424	-0.5923665669529417	4.582835706204873	3.589732373596864	-0.5923665669529417	0.3367456839606424	3.589732373596864	4.582835706204873	0.3637785390455299	-0.0011934100156265615	-9.108569294736284	0.0006306314864685802	0	0
-0.025654708265982294	0.03491928263910574	-0.033572904190148925	0.30935398175078116	0.38682062435182196	-0.4911941251185761	0.5349284554837508	6.215804456611015	-0.4911941251185761	0.38682062435182196	6.215804456611015	0.5349284554837508	0.2092137939216432	-0.002317063781028139	-6.203366669108821	0.2820183548157811	0	0
-0.026175305753361713	0.04159820066462078	-0.022060086924943906	0.13020662250288914	0.22157848203661334	-0.2573363255375911	-10.04837207781049	6.875858004145596	-0.2573363255375911	0.22157848203661334	6.875858004145596	-10.04837207781049	0.14595183891443497	-0.0011974155652714202	11.548307636498851	0.0017682960611882237	0	0
-0.026175305753361713	0.04159820066462078	-0.022060086924943906	0.13020662250288914	0.22157848203661334	-0.2573363255375911	-10.04837207781049	6.875858004145596	-0.2573363255375911	0.22157848203661334	6.875858004145596	-10.04837207781049	0.14595183891443497	-0.0011974155652714202	11.548307636498851	0.0017682960611882237	0	0
-0.026367868028621764	0.04550461700923314	0.07268757492269992	0.27697644924054515	0.12371879429554866	-0.11821814182909751	3.0893431481262783	8.557912379198124	-0.11821814182909751	0.12371879429554866	8.557912379198124	3.0893431481262783	0.1116506705197855	-0.013076491047867123	-21.887852745974577	-15.929464615667484	0	0
-0.025819419717356386	0.049270901280795594	0.02286156682465751	0.19557067018372232	0.11070361444679655	-0.11713738702181065	-0.924754673283544	-0.004130047859721476	-0.11713738702181065	0.11070361444679655	-0.004130047859721476	-0.924754673283544	-0.009003993349677053	-1.2773215093631052e-05	1.9535474793480536	-2.5067838283133157	0	0
-0.025850958597833467	0.05164687943343596	0.003570451538861587	0.033031426297482104	0.019570966069160534	-0.16628765243341537	-7.130276426036065	-4.7113807483937205	-0.16628765243341537	0.019570966069160534	-4.7113807483937205	-7.130276426036065	0.22598144502929074	-0.0010418852776226117	17.39672283325167	2.1317642421636784	0	0
-0.025764558570304973	0.05126906258663984	0.01489970603973389	-0.06097111452867438	-0.12660077216312082	-0.2744138435303993	-7.300728780283043	-6.68694563196121	-0.2744138435303993	-0.12660077216312082	-6.68694563196121	-7.300728780283043	0.5648612325652582	-0.002407298917129097	16.106740128809907	0.3049866534346064	0	0
-0.025591218729521074	0.05075435824522636	0.004778168955534027	0.03214629533395079	-0.20961944448360725	-0.41294249008341044	-1.176894552159961	-7.129796002916062	-0.41294249008341044	-0.20961944448360725	-7.129796002916062	-1.176894552159961	0.7655427322720838	-0.002264248127670676	5.872394900673195	0.2685013234134761	0	0
-0.025861427300475946	0.05636740006645019	-0.017722460460941874	0.23770039331405624	-0.12318403044614268	-0.6941941211186959	5.989705932395081	-7.153556349373433	-0.6941941211186959	-0.12318403044614268	-7.153556349373433	5.989705932395081	1.0521803411921882	-0.0020441539792876995	7.028756427965987	0.2644095832194102	0	0
-0.025861427300475946	0.05636740006645019	-0.017722460460941874	0.23770039331405624	-0.12318403044614268	-0.6941941211186959	5.989705932395081	-7.153556349373433	-0.6941941211186959	-0.12318403044614268	-7.153556349373433	5.989705932395081	1.0521803411921882	-0.0020441539792876995	7.028756427965987	0.2644095832194102	0	0
-0.02529528142658465	0.0631225343509199	0.0962621685232772	0.47858672906240585	0.08936155310079119	-0.7995981451255121	13.679615977484152	1.924098331695592	-0.7995981451255121	0.08936155310079119	1.924098331695592	13.679615977484152	0.9608133012632045	-0.007053166556657331	-13.760027165130367	-5.8915339825910715	0	0
-0.026309666198787832	0.07397434310216311	-0.1927882405387883	0.5812367365256296	0.38394467354530537	-0.7717006202895318	15.951773984099603	2.751993843084922	-0.7717006202895318	0.38394467354530537	2.751993843084922	15.951773984099603	0.611888760820122	-0.001257731893712588	-21.385990737600665	0.016867631518174164	0	0
-0.03363560937533611	0.08525716321826302	-0.478221370794818	0.483300918234733	0.6881641466973845	-0.693382553718223	10.720034699540406	4.9155940077162015	-0.693382553718223	0.6881641466973845	4.9155940077162015	10.720034699540406	0.19313843590148494	-0.001189751934026262	-11.76097735551043	0.00026452897732820446	0	0
-0.04325893516815222	0.09320596604692206	-0.4083844241154171	0.3048813595934394	0.8007033320487169	-0.5712318339093985	-0.17164974801709423	7.067711559511729	-0.5712318339093985	0.8007033320487169	7.067711559511729	-0.17164974801709423	0.11672091726068778	-0.0012139244497353374	3.1923235355361785	0.06147906909819323	0	0
-0.0513174695605857	0.09842844724413888	-0.44787244123757725	0.21982270779439755	0.7919311349672347	-0.42509123211604294	-1.6221808233598014	7.0904983672866715	-0.42509123211604294	0.7919311349672347	7.0904983672866715	-1.6221808233598014	0.01588572202112193	-0.0028746104421264462	-7.202083616324044	0.7675636440033689	0	0
-0.052216037359341196	0.09891990057987782	-0.0003530815459715038	0.011457841314977466	0.683810690804342	-0.4111862845513983	-4.961630124191151	-0.03453134641453036	-0.4111862845513983	0.683810690804342	-0.03453134641453036	-4.961630124191151	-0.0012519084872817388	-0.0014656025335941791	0.01517308353579594	0.1056626907390279	0	0
-0.05083808125857036	0.09705864693343069	0.09156781035587627	-0.15508463314643925	0.5769747236432545	-0.40169325303566605	-6.9660643394877475	0.6445648040161214	-0.40169325303566605	0.5769747236432545	0.6445648040161214	-6.9660643394877475	-0.004122839614820073	-0.0011941781035682553	0.7334247985458955	0.0013696360339426894	0	0
-0.050781209076301084	0.09419695042002356	-0.047505800369512685	-0.11755863365070428	0.45963507201020715	-0.4010173813171516	-4.594016301567545	-0.4310690331864027	-0.4010173813171516	0.45963507201020715	-0.4310690331864027	-4.594016301567545	-0.0011953184873387812	-0.001560827646788887	0.0005528201067610539	0.1414125475972236	0	0
-0.05125635666283317	0.09286928890441981	0.008342913691745169	0.03257985803361752	0.4091616948439212	-0.40390981647905466	0.6424146366919717	-0.19670736127038455	-0.40390981647905466	0.4091616948439212	-0.19670736127038455	0.6424146366919717	-0.00596728715720829	-0.0029187302993731734	1.1941581862395685	0.4478433521027919	0	0
-0.05077960449092251	0.09428654493012903	0.04040934578509207	0.10666533056920043	0.456305419308042	-0.3999378152592268	3.6539442148202976	-0.03723672433724566	-0.3999378152592268	0.456305419308042	-0.03723672433724566	3.6539442148202976	-0.001246428541823441	-0.00382209296297642	0.01417430046528434	0.6651422948599761	0	0
-0.049732992089891154	0.09673326110755615	0.04732716621286064	0.11615311243662017	0.5293019500106686	-0.3936573001403829	3.4109796659139593	0.3380770397969357	-0.3936573001403829	0.5293019500106686	0.3380770397969357	3.4109796659139593	0.0712156194603013	-0.0011975838280307016	7.4803858502699505	0.001883684268950081	0	0
-0.04890973498697539	0.09882634460356977	0.03939158358231472	0.0788335780126735	0.6256384251897016	-0.3874602647928116	6.295098047674822	0.2633482483497399	-0.3874602647928116	0.6256384251897016	0.2633482483497399	6.295098047674822	0.07551295247133893	-0.0012903440902771734	-8.435772856408416	0.02501730033788474	0	0
-0.0484203426008549	0.09979471574551317	0.02716913181933304	0.04903911957642533	0.6922401797166131	-0.3836400226294723	1.7362181367182274	0.09917710892335424	-0.3836400226294723	0.6922401797166131	0.09917710892335424	1.7362181367182274	-0.002314893880654978	-0.0017008378322564965	0.28166979021783023	0.11783290594084626	0	0
-0.04790166401545904	0.10051227006718594	0.043130997832303244	-0.01740610281053082	0.7099402566103867	-0.3792811166374843	-0.3518988869767871	0.39328341242212783	-0.3792811166374843	0.7099402566103867	0.39328341242212783	-0.3518988869767871	-0.0013040142430149615	-0.0022811417027392977	-1.0006522153976434	0.27305896238055194	0	0
-0.04749197924498746	0.10012709090763602	0.0036496491365286144	0.010901066829231556	0.7044425442916253	-0.375541504079119	0.8542250339724364	-0.29980343190259096	-0.375541504079119	0.7044425442916253	-0.29980343190259096	0.8542250339724364	-0.0012191302279198624	-0.003822327780267365	0.007600739739895945	0.6621898857483108	0	0
-0.0470932112142585	0.10116298913544396	0.01543842147466537	0.0942551564596346	0.7457549889547312	-0.3720515050528528	3.2659353703154217	2.7248572804822184	-0.3720515050528528	0.7457549889547312	2.7248572804822184	3.2659353703154217	-0.0011929337468759016	-0.00456465482970092	0.00039652778850829407	-6.588244229027249	0	0
-0.0460697251865011	0.10310394031564223	0.07965487207432402	0.06728874703125011	0.8005118551353281	-0.3655914936531497	-0.12379870989623423	0.7724214578359193	-0.3655914936531497	0.8005118551353281	0.7724214578359193	-0.12379870989623423	0.05173675817911416	-0.0012307002059088745	6.187344493620732	0.010000736152764977	0	0
-0.04493855306072739	0.10414865837330678	0.04120632974427227	0.031116104674631467	0.7951313804325792	-0.3545267825383851	-3.6822892363727924	2.4959151674767517	-0.3545267825383851	0.7951313804325792	2.4959151674767517	-3.6822892363727924	-0.0032257643307467276	-0.007595764643043346	0.5090864527542207	-6.4092764008634955	0	0
-0.04469037358548984	0.1043061324907362	0.005247514632805621	0.019532660275554763	0.6994971177883951	-0.3545209784295329	-4.871350914635202	-0.00715918856898401	-0.3545209784295329	0.6994971177883951	-0.00715918856898401	-4.871350914635202	-0.0026073909797075245	-0.0011720070626157764	0.3533414850725274	0.044103064189064095	0	0
-0.04604449309695904	0.10425786764179432	-0.17950575411894754	-0.015009961938637751	0.6298459429058898	-0.3762595811757432	-2.191529334181719	-1.5707323685728494	-0.3762595811757432	0.6298459429058898	-1.5707323685728494	-2.191529334181719	-0.0012060619412324058	0.0010775582940238948	0.003998707134626578	-2.36318558062181	0	0
-0.05319212528678547	0.10522873755412415	-0.22582705040796117	0.10114904042043371	0.6193990965557248	-0.42056701313238776	-0.5058295228551721	-4.151288621236749	-0.42056701313238776	0.6193990965557248	-4.151288621236749	-0.5058295228551721	0.00029752707713814885	0.005849546975104758	0.9070688237339766	6.85461819216191	0	0
-0.05308709409391696	0.10417947664472238	-0.010906344388584885	-0.061036538482837535	0.6346459564228146	-0.41730390440677034	1.7879000095654034	-0.14621998932615812	-0.41730390440677034	0.6346459564228146	-0.14621998932615812	1.7879000095654034	-0.0012415455266667763	-0.00154938598222909	0.013096403273748836	0.08878667290002934	0	0
-0.053396551529612056	0.10311215517378844	-0.015874919273127713	-0.05082089419799412	0.6941181766123155	-0.41910134830590273	4.0483003510619335	-0.25272842750194413	-0.41910134830590273	0.6941181766123155	-0.25272842750194413	4.0483003510619335	-0.0011908097871256018	-0.002241929258106623	0.0003001833762539263	0.26172288726051396	0	0
-0.05362327911863318	0.10234879333472177	-0.009344277504447317	-0.027803883497910655	0.7980572676948929	-0.4209297573533526	6.250442767001216	-0.1287935610760023	-0.4209297573533526	0.7980572676948929	-0.1287935610760023	6.250442767001216	-0.0011914699541577534	-0.0016134104964757867	0.00031160185906564664	0.11188424955123764	0	0
-0.053661566145143655	0.10124948639375124	0.0442768936075067	-0.08712048015865777	0.8000735180503318	-0.4215378488932391	-0.012289496486057832	-0.06244734177019083	-0.4215378488932391	0.8000735180503318	-0.06244734177019083	-0.012289496486057832	0.12538077180655272	-0.0015753394483235539	-2.8536097212626634	0.09712838685485752	0	0
-0.051265291845944395	0.09770052159846837	0.18624295612450464	-0.25601403877707934	0.7682730810447298	-0.4047385681366604	-6.383643149387048	1.2800296983872455	-0.4047385681366604	0.7682730810447298	1.2800296983872455	-6.383643149387048	-0.0002774977600745743	-0.001194315909952337	1.9584846319598501	0.0005022293181038417	0	0
-0.05017549345747385	0.09299077274304263	-0.12000841428804239	-0.17219014722899081	0.6696139180888556	-0.43233661491925535	-3.3770509171480363	-3.8133923621686985	-0.43233661491925535	0.6696139180888556	-3.8133923621686985	-3.3770509171480363	-0.001238255279765177	0.08059768644950172	0.011985395834543944	8.328284422622163	0	0
-0.05422454830639718	0.09079296667147699	-0.18783238175984968	-0.04366917419277228	0.6323811502615877	-0.5147049418501313	-0.7180517947294194	-3.1077519157446702	-0.5147049418501313	0.6323811502615877	-3.1077519157446702	-0.7180517947294194	-0.0011946957581825401	0.2239405873870295	-0.00023162535324616762	5.354245693521381	0	0
-0.05314865442534091	0.08903634152367489	0.08323603847576169	-0.09616497185491693	0.6304827672950744	-0.44087974842075806	0.834409345465393	7.180044170105809	-0.44087974842075806	0.6304827672950744	7.180044170105809	0.834409345465393	-0.0015946907073018934	0.0427705456172669	0.10115631594320429	-16.864362811105153	0	0
-0.05377031155836428	0.08731970002346626	-0.12640482147728063	-0.05515853583417939	0.6764797662718669	-0.45477824401195566	3.6894301053793805	-4.333246624181074	-0.45477824401195566	0.6764797662718669	-4.333246624181074	3.6894301053793805	-0.0011953518033847033	0.07306222652441807	0.001391399580453534	9.365268830589127	0	0
-0.05725436006043622	0.08668169415269418	-0.19648036222732573	-0.07079133866325439	0.7584353839779148	-0.4964591329381829	2.242973468541705	0.024959142288004107	-0.4964591329381829	0.7584353839779148	0.024959142288004107	2.242973468541705	-0.0007284576516539687	0.08599627593249526	2.2755399887366745	-8.527937698765525	0	0
-0.06209060359523199	0.08373796648515369	-0.3145193402717571	-0.1600943074221278	0.7860712286815197	-0.5394454950644736	1.3834801683439133	-3.087818110927915	-0.5394454950644736	0.7860712286815197	-3.087818110927915	1.3834801683439133	-0.0037933168031170084	-0.0020145574167864666	-4.026565144980713	0.20608086644396417	0	0
-0.06933409946112247	0.08040700458003595	-0.4897677216668646	-0.11505472813426702	0.7776876763789842	-0.6102849344130803	0.03732337183325371	-2.5891400677921266	-0.6102849344130803	0.7776876763789842	-2.5891400677921266	0.03732337183325371	-0.0012097514055113834	0.11274554052017915	0.004889820153855681	6.88319694188958	0	0
-0.07906573725985994	0.0780094742550262	-0.39771513580415463	-0.1526023175409712	0.7908406093786136	-0.6895884356640458	1.2269465340241805	-5.165528314133571	-0.6895884356640458	0.7908406093786136	-5.165528314133571	1.2269465340241805	-0.002015997581211515	0.2875709803854667	0.2069318781617735	8.447805929121214	0	0
-0.08792111264967709	0.07496308861877812	-0.4546102874769548	-0.185874718811642	0.7959761436104111	-0.7853490294493994	-1.963300363010999	-4.847154726027565	-0.7853490294493994	0.7959761436104111	-4.847154726027565	-1.963300363010999	-0.002309196151832893	0.4398956424607583	0.2798068761107997	8.208201466002793	0	0
-0.09047704618254329	0.06985298046780193	-0.06449683837327791	-0.2461719738365324	0.7600845740496185	-0.8001269569220293	-0.9178220369339984	0.02712887526902659	-0.8001269569220293	0.7600845740496185	0.02712887526902659	-0.9178220369339984	-0.0014839155193548947	0.44523291599918746	0.07313300111720444	-1.333471076561696	0	0
